Date,Open,High,Low,Close,Volume
8/6/2014,224,226,224,225.5,6100
8/7/2014,226,227,226,227,1000
8/8/2014,228,229.1,227.55,227.86,4000
8/11/2014,220,220,216.47,216.87,3600
8/12/2014,209.15,222,209,218.69,9000
8/13/2014,219.05,220.5,219,219,8100
8/15/2014,220,221,219,219.5,3300
8/18/2014,220,224,220,221.33,700
8/19/2014,217,217.1,217,217,1000
8/20/2014,224,227.85,224,227.85,14700
8/21/2014,234.88,239.24,234.88,239.24,6000
8/22/2014,250,251,242,242.81,20800
8/25/2014,243,245,242,243.81,14200
8/26/2014,241.5,245,241.5,242.1,3800
8/27/2014,240,240,238,239.88,10500
8/28/2014,238,240,235,240,15500
8/29/2014,245,252,243,252,111300
9/1/2014,242.22,242.22,242.22,252,18100
9/2/2014,249,249,245,245.35,28400
9/3/2014,247,250.5,247,250,11000
9/4/2014,248,252.9,248,249.05,5300
9/5/2014,252.95,252.95,249,249,1000
9/8/2014,247,249,246,247.4,1600
