"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Summary of Foreign Investment in Pakistan","30-Jun-2010","TS_GP_FI_SUMFIPK_M.FI00060","............ii Private Portfolio Investment","48.485443","Million USD","Normal","","60","Net Foreign Private Portfolio Investment"
"Summary of Foreign Investment in Pakistan","30-Jun-2010","TS_GP_FI_SUMFIPK_M.FI00070","..................a Equity Securities","48.485443","Million USD","Normal","","70","Private Portfolio Investment Equity Securities"
"Summary of Foreign Investment in Pakistan","30-Jun-2010","TS_GP_FI_SUMFIPK_M.FI00080","..................b Debt Securities","0","Million USD","Normal","","80","Private Portfolio Investment Debt Securities"
"Summary of Foreign Investment in Pakistan","30-Jun-2010","TS_GP_FI_SUMFIPK_M.FI00090","......II Foreign Public Investment","20.75","Million USD","Normal","","90","Net Foreign Public Portfolio Investment"
"Summary of Foreign Investment in Pakistan","30-Jun-2010","TS_GP_FI_SUMFIPK_M.FI00100","............i Portfolio Investment","20.75","Million USD","Normal","","100","Net Foreign Public Portfolio Investment"
"Summary of Foreign Investment in Pakistan","30-Jun-2010","TS_GP_FI_SUMFIPK_M.FI00110","..................a Equity Securities","0","Million USD","Normal","","110","Net Foreign Public Portfolio Investment in Equity Securities"
"Summary of Foreign Investment in Pakistan","30-Jun-2010","TS_GP_FI_SUMFIPK_M.FI00120","..................b Debt Securities","20.75","Million USD","Normal","","120","Net Foreign Public Portfolio Investment in Debt Securities"
"Summary of Foreign Investment in Pakistan","31-May-2010","TS_GP_FI_SUMFIPK_M.FI00010","1 Total Foreign Investment","168.903585","Million USD","Normal","","10","Net Total Foreign Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","31-May-2010","TS_GP_FI_SUMFIPK_M.FI00020","......I Foreign Private Investment","224.603585","Million USD","Normal","","20","Net Foreign Private Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","31-May-2010","TS_GP_FI_SUMFIPK_M.FI00030","............i FDI in Pakistan","256.20417","Million USD","Normal","","30","Net Foreign Direct Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","31-May-2010","TS_GP_FI_SUMFIPK_M.FI00040","..................a FDI Inflow","346.670904","Million USD","Normal","","40","Total FDI Inflows in Pakistan"
"Summary of Foreign Investment in Pakistan","31-May-2010","TS_GP_FI_SUMFIPK_M.FI00050","..................b FDI Outflow","90.466734","Million USD","Normal","","50","Total FDI outflows from Pakistan"
"Summary of Foreign Investment in Pakistan","31-May-2010","TS_GP_FI_SUMFIPK_M.FI00060","............ii Private Portfolio Investment","-31.600585","Million USD","Normal","","60","Net Foreign Private Portfolio Investment"
"Summary of Foreign Investment in Pakistan","31-May-2010","TS_GP_FI_SUMFIPK_M.FI00070","..................a Equity Securities","-18.600585","Million USD","Normal","","70","Private Portfolio Investment Equity Securities"
"Summary of Foreign Investment in Pakistan","31-May-2010","TS_GP_FI_SUMFIPK_M.FI00080","..................b Debt Securities","-13","Million USD","Normal","","80","Private Portfolio Investment Debt Securities"
"Summary of Foreign Investment in Pakistan","31-May-2010","TS_GP_FI_SUMFIPK_M.FI00090","......II Foreign Public Investment","-55.7","Million USD","Normal","","90","Net Foreign Public Portfolio Investment"
"Summary of Foreign Investment in Pakistan","31-May-2010","TS_GP_FI_SUMFIPK_M.FI00100","............i Portfolio Investment","-55.7","Million USD","Normal","","100","Net Foreign Public Portfolio Investment"
"Summary of Foreign Investment in Pakistan","31-May-2010","TS_GP_FI_SUMFIPK_M.FI00110","..................a Equity Securities","0","Million USD","Normal","","110","Net Foreign Public Portfolio Investment in Equity Securities"
"Summary of Foreign Investment in Pakistan","31-May-2010","TS_GP_FI_SUMFIPK_M.FI00120","..................b Debt Securities","-55.7","Million USD","Normal","","120","Net Foreign Public Portfolio Investment in Debt Securities"
"Summary of Foreign Investment in Pakistan","30-Apr-2010","TS_GP_FI_SUMFIPK_M.FI00010","1 Total Foreign Investment","356.920073","Million USD","Normal","","10","Net Total Foreign Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","30-Apr-2010","TS_GP_FI_SUMFIPK_M.FI00020","......I Foreign Private Investment","335.620073","Million USD","Normal","","20","Net Foreign Private Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","30-Apr-2010","TS_GP_FI_SUMFIPK_M.FI00030","............i FDI in Pakistan","220.82738","Million USD","Normal","","30","Net Foreign Direct Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","30-Apr-2010","TS_GP_FI_SUMFIPK_M.FI00040","..................a FDI Inflow","315.217311","Million USD","Normal","","40","Total FDI Inflows in Pakistan"
"Summary of Foreign Investment in Pakistan","30-Apr-2010","TS_GP_FI_SUMFIPK_M.FI00050","..................b FDI Outflow","94.389931","Million USD","Normal","","50","Total FDI outflows from Pakistan"
"Summary of Foreign Investment in Pakistan","30-Apr-2010","TS_GP_FI_SUMFIPK_M.FI00060","............ii Private Portfolio Investment","114.792693","Million USD","Normal","","60","Net Foreign Private Portfolio Investment"
"Summary of Foreign Investment in Pakistan","30-Apr-2010","TS_GP_FI_SUMFIPK_M.FI00070","..................a Equity Securities","114.792693","Million USD","Normal","","70","Private Portfolio Investment Equity Securities"
"Summary of Foreign Investment in Pakistan","30-Apr-2010","TS_GP_FI_SUMFIPK_M.FI00080","..................b Debt Securities","0","Million USD","Normal","","80","Private Portfolio Investment Debt Securities"
"Summary of Foreign Investment in Pakistan","30-Apr-2010","TS_GP_FI_SUMFIPK_M.FI00090","......II Foreign Public Investment","21.3","Million USD","Normal","","90","Net Foreign Public Portfolio Investment"
"Summary of Foreign Investment in Pakistan","30-Apr-2010","TS_GP_FI_SUMFIPK_M.FI00100","............i Portfolio Investment","21.3","Million USD","Normal","","100","Net Foreign Public Portfolio Investment"
"Summary of Foreign Investment in Pakistan","30-Apr-2010","TS_GP_FI_SUMFIPK_M.FI00110","..................a Equity Securities","0","Million USD","Normal","","110","Net Foreign Public Portfolio Investment in Equity Securities"
"Summary of Foreign Investment in Pakistan","30-Apr-2010","TS_GP_FI_SUMFIPK_M.FI00120","..................b Debt Securities","21.3","Million USD","Normal","","120","Net Foreign Public Portfolio Investment in Debt Securities"
"Summary of Foreign Investment in Pakistan","31-Mar-2010","TS_GP_FI_SUMFIPK_M.FI00010","1 Total Foreign Investment","351.883963","Million USD","Normal","","10","Net Total Foreign Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Mar-2010","TS_GP_FI_SUMFIPK_M.FI00020","......I Foreign Private Investment","351.933963","Million USD","Normal","","20","Net Foreign Private Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Mar-2010","TS_GP_FI_SUMFIPK_M.FI00030","............i FDI in Pakistan","239.144552","Million USD","Normal","","30","Net Foreign Direct Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Mar-2010","TS_GP_FI_SUMFIPK_M.FI00040","..................a FDI Inflow","342.472461","Million USD","Normal","","40","Total FDI Inflows in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Mar-2010","TS_GP_FI_SUMFIPK_M.FI00050","..................b FDI Outflow","103.327909","Million USD","Normal","","50","Total FDI outflows from Pakistan"
"Summary of Foreign Investment in Pakistan","31-Mar-2010","TS_GP_FI_SUMFIPK_M.FI00060","............ii Private Portfolio Investment","112.789411","Million USD","Normal","","60","Net Foreign Private Portfolio Investment"
"Summary of Foreign Investment in Pakistan","31-Mar-2010","TS_GP_FI_SUMFIPK_M.FI00070","..................a Equity Securities","112.789411","Million USD","Normal","","70","Private Portfolio Investment Equity Securities"
"Summary of Foreign Investment in Pakistan","31-Mar-2010","TS_GP_FI_SUMFIPK_M.FI00080","..................b Debt Securities","0","Million USD","Normal","","80","Private Portfolio Investment Debt Securities"
"Summary of Foreign Investment in Pakistan","31-Mar-2010","TS_GP_FI_SUMFIPK_M.FI00090","......II Foreign Public Investment","-.05","Million USD","Normal","","90","Net Foreign Public Portfolio Investment"
"Summary of Foreign Investment in Pakistan","31-Mar-2010","TS_GP_FI_SUMFIPK_M.FI00100","............i Portfolio Investment","-.05","Million USD","Normal","","100","Net Foreign Public Portfolio Investment"
"Summary of Foreign Investment in Pakistan","31-Mar-2010","TS_GP_FI_SUMFIPK_M.FI00110","..................a Equity Securities","0","Million USD","Normal","","110","Net Foreign Public Portfolio Investment in Equity Securities"
"Summary of Foreign Investment in Pakistan","31-Mar-2010","TS_GP_FI_SUMFIPK_M.FI00120","..................b Debt Securities","-.05","Million USD","Normal","","120","Net Foreign Public Portfolio Investment in Debt Securities"
"Summary of Foreign Investment in Pakistan","28-Feb-2010","TS_GP_FI_SUMFIPK_M.FI00010","1 Total Foreign Investment","150.624206","Million USD","Normal","","10","Net Total Foreign Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","28-Feb-2010","TS_GP_FI_SUMFIPK_M.FI00020","......I Foreign Private Investment","150.774206","Million USD","Normal","","20","Net Foreign Private Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","28-Feb-2010","TS_GP_FI_SUMFIPK_M.FI00030","............i FDI in Pakistan","136.801465","Million USD","Normal","","30","Net Foreign Direct Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","28-Feb-2010","TS_GP_FI_SUMFIPK_M.FI00040","..................a FDI Inflow","227.194861","Million USD","Normal","","40","Total FDI Inflows in Pakistan"
"Summary of Foreign Investment in Pakistan","28-Feb-2010","TS_GP_FI_SUMFIPK_M.FI00050","..................b FDI Outflow","90.393396","Million USD","Normal","","50","Total FDI outflows from Pakistan"
"Summary of Foreign Investment in Pakistan","28-Feb-2010","TS_GP_FI_SUMFIPK_M.FI00060","............ii Private Portfolio Investment","13.972741","Million USD","Normal","","60","Net Foreign Private Portfolio Investment"
"Summary of Foreign Investment in Pakistan","28-Feb-2010","TS_GP_FI_SUMFIPK_M.FI00070","..................a Equity Securities","13.972741","Million USD","Normal","","70","Private Portfolio Investment Equity Securities"
"Summary of Foreign Investment in Pakistan","28-Feb-2010","TS_GP_FI_SUMFIPK_M.FI00080","..................b Debt Securities","0","Million USD","Normal","","80","Private Portfolio Investment Debt Securities"
"Summary of Foreign Investment in Pakistan","28-Feb-2010","TS_GP_FI_SUMFIPK_M.FI00090","......II Foreign Public Investment","-.15","Million USD","Normal","","90","Net Foreign Public Portfolio Investment"
"Summary of Foreign Investment in Pakistan","28-Feb-2010","TS_GP_FI_SUMFIPK_M.FI00100","............i Portfolio Investment","-.15","Million USD","Normal","","100","Net Foreign Public Portfolio Investment"
"Summary of Foreign Investment in Pakistan","28-Feb-2010","TS_GP_FI_SUMFIPK_M.FI00110","..................a Equity Securities","0","Million USD","Normal","","110","Net Foreign Public Portfolio Investment in Equity Securities"
"Summary of Foreign Investment in Pakistan","28-Feb-2010","TS_GP_FI_SUMFIPK_M.FI00120","..................b Debt Securities","-.15","Million USD","Normal","","120","Net Foreign Public Portfolio Investment in Debt Securities"
"Summary of Foreign Investment in Pakistan","31-Jan-2010","TS_GP_FI_SUMFIPK_M.FI00010","1 Total Foreign Investment","-422.049259","Million USD","Normal","","10","Net Total Foreign Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Jan-2010","TS_GP_FI_SUMFIPK_M.FI00020","......I Foreign Private Investment","178.090741","Million USD","Normal","","20","Net Foreign Private Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Jan-2010","TS_GP_FI_SUMFIPK_M.FI00030","............i FDI in Pakistan","159.1107","Million USD","Normal","","30","Net Foreign Direct Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Jan-2010","TS_GP_FI_SUMFIPK_M.FI00040","..................a FDI Inflow","249.5388","Million USD","Normal","","40","Total FDI Inflows in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Jan-2010","TS_GP_FI_SUMFIPK_M.FI00050","..................b FDI Outflow","90.4281","Million USD","Normal","","50","Total FDI outflows from Pakistan"
"Summary of Foreign Investment in Pakistan","31-Jan-2010","TS_GP_FI_SUMFIPK_M.FI00060","............ii Private Portfolio Investment","18.980041","Million USD","Normal","","60","Net Foreign Private Portfolio Investment"
"Summary of Foreign Investment in Pakistan","31-Jan-2010","TS_GP_FI_SUMFIPK_M.FI00070","..................a Equity Securities","18.980041","Million USD","Normal","","70","Private Portfolio Investment Equity Securities"
"Summary of Foreign Investment in Pakistan","31-Jan-2010","TS_GP_FI_SUMFIPK_M.FI00080","..................b Debt Securities","0","Million USD","Normal","","80","Private Portfolio Investment Debt Securities"
"Summary of Foreign Investment in Pakistan","31-Jan-2010","TS_GP_FI_SUMFIPK_M.FI00090","......II Foreign Public Investment","-600.14","Million USD","Normal","","90","Net Foreign Public Portfolio Investment"
"Summary of Foreign Investment in Pakistan","31-Jan-2010","TS_GP_FI_SUMFIPK_M.FI00100","............i Portfolio Investment","-600.14","Million USD","Normal","","100","Net Foreign Public Portfolio Investment"
"Summary of Foreign Investment in Pakistan","31-Jan-2010","TS_GP_FI_SUMFIPK_M.FI00110","..................a Equity Securities","0","Million USD","Normal","","110","Net Foreign Public Portfolio Investment in Equity Securities"
"Summary of Foreign Investment in Pakistan","31-Jan-2010","TS_GP_FI_SUMFIPK_M.FI00120","..................b Debt Securities","-600.14","Million USD","Normal","","120","Net Foreign Public Portfolio Investment in Debt Securities"
"Summary of Foreign Investment in Pakistan","31-Dec-2009","TS_GP_FI_SUMFIPK_M.FI00010","1 Total Foreign Investment","199.322226","Million USD","Normal","","10","Net Total Foreign Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Dec-2009","TS_GP_FI_SUMFIPK_M.FI00020","......I Foreign Private Investment","230.922226","Million USD","Normal","","20","Net Foreign Private Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Dec-2009","TS_GP_FI_SUMFIPK_M.FI00030","............i FDI in Pakistan","238.509392","Million USD","Normal","","30","Net Foreign Direct Investment in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Dec-2009","TS_GP_FI_SUMFIPK_M.FI00040","..................a FDI Inflow","419.053446","Million USD","Normal","","40","Total FDI Inflows in Pakistan"
"Summary of Foreign Investment in Pakistan","31-Dec-2009","TS_GP_FI_SUMFIPK_M.FI00050","..................b FDI Outflow","180.544054","Million USD","Normal","","50","Total FDI outflows from Pakistan"
"Summary of Foreign Investment in Pakistan","31-Dec-2009","TS_GP_FI_SUMFIPK_M.FI00060","............ii Private Portfolio Investment","-7.587166","Million USD","Normal","","60","Net Foreign Private Portfolio Investment"
"Summary of Foreign Investment in Pakistan","31-Dec-2009","TS_GP_FI_SUMFIPK_M.FI00070","..................a Equity Securities","-7.587166","Million USD","Normal","","70","Private Portfolio Investment Equity Securities"
